"","id","createTime","CategoryType","isAd","shareEnabled","duetEnabled","stitchEnabled","itemCommentStatus","desc","textLanguage","creatorAIComment.eligibleVideo","creatorAIComment.hasAITopic","creatorAIComment.notEligibleReason","author.id","author.uniqueId","author.nickname","author.verified","author.privateAccount","music.id","music.title","music.authorName","music.original","music.duration","music.isCopyrighted","video.codecType","video.format","video.videoQuality","video.duration","video.width","video.height","video.size","video.bitrate","video.VQScore","video.volumeInfo.Loudness","video.volumeInfo.Peak","video.claInfo.enableAutoCaption","video.claInfo.hasOriginalAudio","video.claInfo.originalLanguageInfo.languageCode","stats.playCount","stats.diggCount","stats.commentCount","stats.shareCount","stats.collectCount"
0,7381082723252751621,1718542244,120,False,True,False,False,0,"#Bolivia ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7327508485804967938,"Motivational","Vioo Sound",False,120,False,"h264","mp4","normal",70,576,1024,4531949,515991,69.34,-25.1,0.39355,True,True,"es",19500,1896,164,79,90
1,7381096092395474182,1718545357,116,False,True,False,False,0,"Respuesta a @roterito ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7281731841760446466,"The Victory","Music4video",False,60,False,"h264","mp4","normal",79,576,1024,1946170,196285,71.33,-22.7,0.97724,True,True,"es",3402,131,6,18,30
2,7381097961352203526,1718545793,114,False,True,False,False,0,"Respuesta a @rogerfloresandrade123 ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7026250388802111490,"Emotional Love","Azwar",False,153,False,"h264","mp4","normal",60,576,1024,3501213,463414,65.24,-25.3,0.34674,True,True,"es",3014,197,15,6,8
3,7381098827635232006,1718545994,120,False,True,False,False,0,"Respuesta a @jaimevargasmeruvi ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7026250388802111490,"Emotional Love","Azwar",False,153,False,"h264","mp4","normal",114,576,1024,8127500,569716,69.85,-26.0,0.43152,True,True,"es",8653,537,37,19,34
4,7381100037683612933,1718546275,120,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6784627597306234881,"Perfect - Instrumental","Guitar Tribute Players",False,60,False,"h264","mp4","normal",49,576,1024,3279788,525817,69.35,-25.8,0.40738,True,True,"es",3461,191,17,4,17
5,7381105564790705413,1718547569,120,False,True,False,False,0,"Respuesta a @dennis_elbro ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6680486471297665795,"Victory","Nevvlife",False,181,False,"h264","mp4","normal",113,576,1024,7277460,513292,70.26,-23.7,0.73282,True,True,"es",9192,520,35,11,28
6,7381475422254451973,1718633677,120,False,True,False,False,0,"#greenscreen #Bolivia #Santa Cruz","en",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7281731841760446466,"The Victory","Music4video",False,60,False,"h264","mp4","normal",68,576,1024,1445034,169974,68.45,-23.5,0.5559,True,True,"es",1701,124,10,24,15
7,7381499144784989446,1718639200,120,False,True,False,False,0,"Respuesta a @soldadodos #greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6914938261639022593,"The Epic","OlexandrMusic",False,60,False,"h264","mp4","normal",10,576,1024,401431,299351,67.76,-18.6,0.87096,True,True,"es",8846,505,18,13,22
8,7381500835009678597,1718639594,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6680486471297665795,"Victory","Nevvlife",False,181,False,"h264","mp4","normal",66,576,1024,3453199,416864,61.79,-19.3,1.0,True,True,"es",301200,14600,497,2362,3342
9,7381502400680430853,1718639957,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6838388869096802305,"Epic Inspiration","AShamaluevMusic",False,60,False,"h264","mp4","normal",56,576,1024,3341933,469281,62.09,-20.8,0.82224,True,True,"es",123200,5267,175,789,871
10,7381504032801672454,1718640338,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6838388869096802305,"Epic Inspiration","AShamaluevMusic",False,60,False,"h264","mp4","normal",52,576,1024,2533180,383053,65.56,-19.5,1.0,True,True,"es",21600,993,45,110,111
11,7381505948466023686,1718640785,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7306904979368888322,"Epic Inspiring","Kidmada",False,115,False,"h264","mp4","normal",38,576,1024,1929670,403760,59.82,-21.4,0.70795,True,True,"es",1600,108,3,10,14
12,7381506729789459717,1718640967,120,False,True,False,False,0,"Respuesta a @romanlopez7465 ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7303774087171917826,"Motivation","neozilla",False,156,False,"h264","mp4","normal",35,576,1024,3033445,688480,63.43,-21.2,0.62373,True,True,"es",10100,776,42,9,40
13,7381509718369520901,1718641662,120,False,True,False,False,0,"Respuesta a @veg520 ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6886929193595045889,"Inspiring and spectacular emotional epics(869013)","Minette",False,186,False,"h264","mp4","normal",71,576,1024,6247832,701382,65.01,-20.2,0.76736,True,True,"es",3362,182,24,9,11
14,7381528281499110661,1718645984,120,False,True,False,False,0,"Respuesta a @policarpio.ali.cr ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7303487726321469442,"Motivation","StoryTune",False,219,False,"h264","mp4","normal",115,576,1024,4913658,339458,50.7,-23.7,0.62373,True,True,"es",2290,140,9,5,11
15,7381531931202112774,1718646835,120,False,True,False,False,0,"Respuesta a @policarpio.ali.cr ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7381531967869373189,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,130,False,"h264","mp4","normal",130,576,1024,5485824,336824,55.52,-29.2,0.2851,True,True,"es",2392,170,4,7,12
16,7381853062589156614,1718721603,120,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7281731841760446466,"The Victory","Music4video",False,60,False,"h264","mp4","normal",29,576,1024,1557631,422365,59.8,-20.1,0.72444,True,True,"es",272200,24300,11,387,884
17,7381856365159009542,1718722372,120,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7327508485804967938,"Motivational","Vioo Sound",False,120,False,"h264","mp4","normal",87,576,1024,4798279,441058,60.12,-17.6,1.0,True,True,"es",36000,1112,1,96,107
18,7381934662081367302,1718740602,114,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7381934685118073605,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,64,False,"h264","mp4","normal",64,576,1024,4363345,539976,58.03,-14.3,0.72444,True,True,"es",11100,301,110,16,22
19,7382234730709667077,1718810467,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7174387235033188353,"Padre Nuestro","Canciones Catolicas & Musica Catolica",False,60,False,"h264","mp4","normal",279,576,1024,7489011,214515,65.11,-21.5,0.94406,True,True,"es",15700,1771,284,127,92
20,7382236653923962118,1718810916,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6818717705403631617,"Uno Mismo","Jorge Rojas",False,60,False,"h264","mp4","normal",144,576,1024,5602420,310723,56.7,-20.9,1.0,True,True,"es",28900,1862,181,87,100
21,7382298200570334470,1718825245,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7054892984223009541,"sonido original","mi_Bolivia.músicas",True,59,True,"h264","mp4","normal",107,576,1024,5894368,439194,61.42,-13.7,1.0,True,True,"es",64300,4569,509,254,192
22,7382312112879602949,1718828485,120,False,True,False,False,0,"Respuesta a @luisa.apaza53 ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7382312125092268806,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,7,False,"h264","mp4","normal",7,576,1024,1048772,1138886,64.92,-38.3,0.09661,True,True,"",71500,2141,161,16,62
23,7382365232267644165,1718840854,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7026250388802111490,"Emotional Love","Azwar",False,153,False,"h264","mp4","normal",83,576,1024,2907271,279932,69.16,-17.3,1.0,True,True,"es",7482,564,42,38,36
24,7382576407685188870,1718890021,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6817193198436255745,"Suspense, horror, piano and music box","takaya",False,189,False,"h264","mp4","normal",121,576,1024,6110199,402393,62.18,-18.6,1.0,True,True,"es",60100,2650,93,274,176
25,7382599760437464326,1718895458,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6893173008458844162,"Viva Santa Cruz","Vanessa Añez",False,60,False,"h264","mp4","normal",61,576,1024,1623390,212492,59.19,-19.1,1.0,True,True,"es",2912,162,10,31,8
26,7382617307534707974,1718899544,114,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7327508485804967938,"Motivational","Vioo Sound",False,120,False,"h264","mp4","normal",67,576,1024,10262217,1217922,59.6,-14.5,1.0,True,True,"es",11100,284,44,43,25
27,7382692727659531526,1718917105,120,False,True,False,False,0,"#dúo con @EL TIO MONTANA ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7364009993014561542,"sonido original","EL TIO MONTANA",True,147,False,"h264","mp4","normal",147,576,1024,26113680,1416998,63.09,-13.6,1.0,True,False,"",5792,268,36,11,19
28,7382806273617579269,1718943540,114,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7382806300135639813,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,75,False,"h264","mp4","normal",75,480,864,7794854,823784,51.25,-19.2,0.6166,True,True,"",165100,3153,487,229,358
29,7382919119923907845,1718969814,112,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7382919172377955078,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,105,False,"h264","mp4","normal",105,576,1024,11781063,895898,61.74,-16.1,1.0,True,True,"es",3153,150,11,1,5
30,7383348969801272581,1719069896,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7026250388802111490,"Emotional Love","Azwar",False,153,False,"h264","mp4","normal",126,576,1024,4763262,300521,66.8,-16.7,1.0,True,True,"es",72900,2545,152,238,180
31,7383363960503913734,1719073386,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7026250388802111490,"Emotional Love","Azwar",False,153,False,"h264","mp4","normal",125,576,1024,4416106,281578,58.41,-19.3,1.0,True,True,"es",12300,589,40,34,28
32,7384087075273985286,1719241750,120,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7384087102237084421,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,157,False,"h264","mp4","normal",157,576,1032,6321974,321116,67.9,-25.5,0.75858,True,True,"",2383,131,23,10,8
33,7384108787893800197,1719246806,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7159017387933567749,"sonido original - L.M.Rodriguez","Luisito Rodríguez",True,51,False,"h264","mp4","normal",195,576,1024,11408812,466141,56.44,-13.0,1.0,True,True,"es",36000,1196,131,151,109
34,7384136844448894214,1719253339,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7384136876050631429,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,128,False,"h264","mp4","normal",128,576,1024,7648928,476442,58.19,-20.9,0.66834,True,True,"es",128600,3979,209,483,238
35,7384175643824639237,1719262373,120,False,True,False,False,0,"Respuesta a @stark_mt_09 ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7026250388802111490,"Emotional Love","Azwar",False,153,False,"h264","mp4","normal",73,576,1024,12659701,1375419,66.89,-13.5,1.0,True,True,"es",89200,4545,556,137,197
36,7384179964310015238,1719263385,120,False,True,False,False,0,"Respuesta a @jessirivera91 ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7303774087171917826,"Motivation","neozilla",False,156,False,"h264","mp4","normal",101,576,1024,21406841,1689452,67.56,-15.0,1.0,True,True,"es",16700,695,85,19,40
37,7384284909705235718,1719287814,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7281731841760446466,"The Victory","Music4video",False,60,False,"h264","mp4","normal",107,576,1024,5232643,390302,57.34,-24.6,0.48417,True,True,"es",15600,990,44,41,50
38,7384434681976032517,1719322684,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6817193198436255745,"Suspense, horror, piano and music box","takaya",False,189,False,"h264","mp4","normal",162,576,1024,5349418,263096,70.89,-20.7,0.93325,True,True,"es",2110,128,8,15,9
39,7384476779261545734,1719332486,114,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7384476796370750214,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,32,False,"h264","mp4","normal",32,576,1024,477565,119312,63.91,-23.0,0.40272,True,True,"es",16800,384,9,24,24
40,7384628793274633478,1719367879,114,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7026250388802111490,"Emotional Love","Azwar",False,153,False,"h264","mp4","normal",142,576,1036,24495365,1378312,54.05,-12.4,1.0,True,True,"",145200,7957,529,536,382
41,7384648220967816453,1719372401,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7026250388802111490,"Emotional Love","Azwar",False,153,False,"h264","mp4","normal",92,576,1024,2436306,209845,67.51,-17.2,1.0,True,True,"es",93800,2527,180,175,177
42,7384785839135493382,1719404444,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7026250388802111490,"Emotional Love","Azwar",False,153,False,"h264","mp4","normal",64,576,1024,1948505,243152,68.57,-20.6,0.5821,True,True,"es",18700,590,37,43,24
43,7384948064575884550,1719442215,120,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7146319288964483074,"Suspenseful and tense orchestra(1318015)","SoLaTiDo",False,144,False,"h264","mp4","normal",118,576,1024,6320723,426618,53.84,-14.9,1.0,True,True,"es",196100,4496,586,389,413
44,7384952720534310150,1719443301,120,False,True,False,False,0,"Respuesta a @zulemaaramayoorellana ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7384952750533495558,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,82,False,"h264","mp4","normal",82,576,1024,6254947,608413,63.91,-18.8,0.67608,True,True,"es",345000,10500,932,1161,755
45,7384974436186754310,1719448357,120,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7384974458753551110,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,31,False,"h264","mp4","normal",31,360,782,715701,183313,74.59,-19.3,0.97724,True,True,"es",1904,46,6,5,2
46,7384978003454856454,1719449187,120,False,True,False,False,0,"#dúo con @Vicepresidencia de Bolivia #laramadavid ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7384952747416898309,"sonido original","Vicepresidencia de Bolivia",True,155,False,"h264","mp4","normal",13,576,1024,878400,518191,68.27,-12.2,0.89125,True,False,"es",11000,459,186,27,23
47,7385316195836103941,1719527927,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7026250388802111490,"Emotional Love","Azwar",False,153,False,"h264","mp4","normal",38,576,1024,1057123,217963,54.37,-20.5,0.74989,True,True,"es",2458,124,14,4,13
48,7385545223876791558,1719581253,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6914938261639022593,"The Epic","OlexandrMusic",False,60,False,"h264","mp4","normal",154,576,1024,4230444,219405,62.35,-18.3,1.0,True,True,"es",6268,406,34,32,35
49,7385589656257121542,1719591598,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6997838557607888898,"Creepy and simple horror background music(1070744)","howlingindicator",False,106,False,"h264","mp4","normal",215,576,1024,10279731,381260,57.84,-13.4,1.0,True,True,"es",1100000,31900,2254,6229,3703
50,7385626362297535749,1719600144,114,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7385626403026324230,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,173,False,"h264","mp4","normal",173,480,864,7139987,329662,59.98,-15.6,0.69183,True,True,"es",2628,86,13,6,1
51,7385635489375669510,1719602268,114,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7385635515235879685,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,66,False,"h264","mp4","normal",66,576,1024,13793833,1661657,60.39,-12.7,1.0,True,True,"es",4125,137,4,15,12
52,7385636904135412997,1719602598,114,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7385636958608001797,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,56,False,"h264","mp4","normal",56,576,1024,9709095,1377982,54.02,-16.0,0.90157,True,True,"es",2134,101,10,12,8
53,7385979509629062406,1719682367,114,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6732304285360457729,"Tension","Treefingers",False,60,False,"h264","mp4","normal",316,576,1024,33199656,839509,62.61,-11.8,1.0,True,True,"es",811300,32000,1802,4662,4063
54,7386311956539477253,1719759771,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7026250388802111490,"Emotional Love","Azwar",False,153,False,"h264","mp4","normal",165,576,1024,4070368,196410,62.87,-20.4,1.0,True,True,"es",182000,5185,286,180,309
55,7386321386551135494,1719761966,120,False,True,False,False,0,"Respuesta a @eliasluribay ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7386321428043877125,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,149,False,"h264","mp4","normal",149,576,1024,5155742,276080,57.42,-27.1,0.46238,True,True,"es",13100,728,71,16,27
56,7386324198873926918,1719762621,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7146319288964483074,"Suspenseful and tense orchestra(1318015)","SoLaTiDo",False,144,False,"h264","mp4","normal",143,576,1024,2699218,150240,56.94,-19.3,1.0,True,True,"es",9422,497,31,34,39
57,7386335617984105734,1719765281,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7352922598709151745,"764 Hz","Ady Cast",False,196,False,"h264","mp4","normal",247,576,1024,5424087,175334,63.14,-17.5,1.0,True,True,"es",34500,1264,147,176,102
58,7386340985355128069,1719766529,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6925160818864113666,"Suspense","Gold-Tiger",False,60,False,"h264","mp4","normal",65,576,1024,1948556,239822,69.68,-17.0,1.0,True,True,"es",2447,118,5,20,5
59,7386453656821959941,1719792765,120,False,True,False,False,0,"Respuesta a @gianell050 ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7386453680118598405,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,51,False,"h264","mp4","normal",51,576,1024,2149079,336556,60.24,-27.0,0.33113,True,True,"es",2330,114,8,4,6
60,7386454917180968197,1719793058,116,False,True,False,False,0,"Respuesta a @denvermanuelmartinezcru3 ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7386454925968689926,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,57,False,"h264","mp4","normal",57,576,1024,2359419,326331,63.86,-27.5,0.44668,True,True,"es",2755,181,13,2,20
61,7386456171907009797,1719793351,116,False,True,False,False,0,"Respuesta a @miguelsolano225 ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7386456213235829510,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,50,False,"h264","mp4","normal",50,576,1024,2275350,363365,67.74,-27.5,0.38019,True,True,"es",190000,5981,179,806,1098
62,7386457706875456773,1719793708,116,False,True,False,False,0,"Respuesta a @rocop477 ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7386457738975218438,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,111,False,"h264","mp4","normal",111,576,1024,5125527,368815,63.21,-25.7,0.56885,True,True,"es",11000,318,5,10,26
63,7386459540914457861,1719794133,116,False,True,False,False,0,"Respuesta a @andresitovacalair ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7386459576618470149,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,122,False,"h264","mp4","normal",122,576,1024,5367477,349482,70.76,-25.5,0.66834,True,True,"es",111100,3752,8,364,410
64,7386467030393703686,1719795877,116,False,True,False,False,0,"Respuesta a @carlosvidalrenjif ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7386467052440488709,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,115,False,"h264","mp4","normal",115,576,1024,5800136,402092,63.53,-26.0,0.66834,True,True,"es",3553,193,0,4,9
65,7386468532365708550,1719796228,116,False,True,False,False,0,"Respuesta a @cesapiodelascasas ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7386468564360809221,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,45,False,"h264","mp4","normal",45,576,1024,1939091,338211,70.39,-28.9,0.30903,True,True,"es",47700,1124,61,112,164
66,7386471853453348102,1719797002,116,False,True,False,False,0,"Respuesta a @carlosvidalrenjif ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7386471907813673734,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,141,False,"h264","mp4","normal",141,576,1024,7169154,404916,65.52,-27.1,0.40272,True,True,"es",1944,80,8,1,6
67,7386670768865692934,1719843313,120,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6838388869096802305,"Epic Inspiration","AShamaluevMusic",False,60,False,"h264","mp4","normal",66,576,1024,4674214,562489,67.59,-19.4,1.0,True,True,"es",410500,24000,770,3346,4751
68,7386671827474599173,1719843559,114,False,True,False,False,0,"#greenscreen ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,6817169438580672514,"Horror, suspense, weirdness, ghost, UFO","Zassh",False,135,False,"h264","mp4","normal",87,576,1024,3742408,343100,59.01,-20.4,1.0,True,True,"es",462800,20000,724,3823,3845
69,7386882079079795973,1719892512,112,False,True,False,False,0,"","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7386882125629623046,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,112,False,"h264","mp4","normal",112,576,1024,6142406,436661,67.06,-26.7,0.66069,True,True,"es",11900,749,48,13,22
70,7387027312757263622,1719926326,116,False,True,False,False,0,"Respuesta a @tusensey27 ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7387027339930372870,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,113,False,"h264","mp4","normal",113,576,1024,5948324,418090,63.63,-24.4,0.63096,True,True,"es",66900,2623,163,226,250
71,7387027954431298822,1719926477,120,False,True,False,False,0,"Respuesta a @jcr.impresores ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7387027981196495621,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,84,False,"h264","mp4","normal",84,576,1024,4542407,432121,64.51,-24.8,0.66069,True,True,"es",74200,2304,292,81,165
72,7387030987085073669,1719927184,120,False,True,False,False,0,"Respuesta a @rimerrojasrosa ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7387031035432815365,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,186,False,"h264","mp4","normal",186,576,1024,10331119,443015,64.38,-26.7,0.52481,True,True,"es",4765,248,23,6,22
73,7387118853312072965,1719947643,116,False,True,False,False,0,"Respuesta a @david_hq ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7387118891917429510,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,182,False,"h264","mp4","normal",182,576,1024,15783193,692742,67.79,-18.0,0.72444,True,True,"es",29400,1084,92,70,133
74,7387125886723575045,1719949280,116,False,True,False,False,0,"Respuesta a @amante.de.los.poe ","un",False,False,212,7365157332969718789,"fuerzapatriotica","NUEVAS IDEAS CON LIBERTAD",False,False,7387125925655825158,"sonido original","NUEVAS IDEAS CON LIBERTAD",True,178,False,"h264","mp4","normal",178,576,1024,12749573,570987,66.79,-14.1,1.0,True,True,"es",4236,137,12,8,10
